,NAME,PRICE,RATINGS,LINK
570,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹99,990",4.7,/asus-rog-flow-x13-ryzen-9-octa-core-5900hs-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-gv301qh-k5462ts-2-1-gaming-laptop/p/itme619edaa04675?pid=COMG2DBSFXWXXD7W&lid=LSTCOMG2DBSFXWXXD7WSGDSGC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_571&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMG2DBSFXWXXD7W.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
571,acer Aspire 5 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-52G-...,"₹59,990",4.1,/acer-aspire-5-core-i5-8th-gen-8-gb-16-optane-1-tb-hdd-windows-10-home-2-graphics-a515-52g-580q-thin-light-laptop/p/itm360586684ebaa?pid=COMFH76GMNGG8FHE&lid=LSTCOMFH76GMNGG8FHEALWB7P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_572&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMFH76GMNGG8FHE.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
572,Lenovo IdeaPad 3 15IML05 Core i3 10th Gen - (8 GB/Windows 11 Home) IdeaPad 3 15IML05 Thin and Light La...,"₹32,980",3.7,/lenovo-ideapad-3-15iml05-core-i3-10th-gen-8-gb-windows-11-home-thin-light-laptop/p/itm3d60370e2b527?pid=COMGAPFFNUQGTR5Y&lid=LSTCOMGAPFFNUQGTR5YL7GKIJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_573&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMGAPFFNUQGTR5Y.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
573,HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,"₹51,900",4.4,/hp-14s-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14s-fq1030au-thin-light-laptop/p/itm7ba3407b2b68c?pid=COMG24PXDNBHZCHG&lid=LSTCOMG24PXDNBHZCHGABUO49&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_574&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMG24PXDNBHZCHG.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
574,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹56,490",4.5,/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-423in-laptop/p/itm646714501faf5?pid=COMFYZC5CQG2CNKW&lid=LSTCOMFYZC5CQG2CNKWWFHWGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_575&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMFYZC5CQG2CNKW.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
575,HP Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) EQ2144AU Laptop,"₹47,490",4.4,/hp-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-home-eq2144au-laptop/p/itm3425c8e0c9565?pid=COMGBG5JJZ5GVGEW&lid=LSTCOMGBG5JJZ5GVGEW1CK0UI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_24_576&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=51830fac-a8c8-4b28-a128-63bc4e6f144c.COMGBG5JJZ5GVGEW.SEARCH&ppt=None&ppn=None&ssid=72fr2rv89c0000001656247845013&qH=312f91285e048e09
576,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EK511TS Thin and Li...,"₹59,990",4.4,/asus-vivobook-ultra-14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-x413ea-ek511ts-thin-light-laptop/p/itmc4641af9511dd?pid=COMFYFXF9FPVVKMT&lid=LSTCOMFYFXF9FPVVKMTAS8AN9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_577&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFYFXF9FPVVKMT.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
577,HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) ...,"₹1,32,717",None,/hp-omen-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-16-b0351tx-gaming-laptop/p/itmdf286c9912b18?pid=COMGBH9JUPSVKGGV&lid=LSTCOMGBH9JUPSVKGGVLSQE6D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_578&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGBH9JUPSVKGGV.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
578,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,"₹76,990",4.2,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-7400-thin-light-laptop/p/itmb90006142d242?pid=COMFX7WJHUFMZAWE&lid=LSTCOMFX7WJHUFMZAWEVCQ4TN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_579&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFX7WJHUFMZAWE.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
579,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,"₹1,30,500",None,/asus-vivobook-pro-16x-oled-2021-ryzen-9-octa-core-5900h-9th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-m7600qc-l2044ws-gaming-laptop/p/itm7ed41f78ba52a?pid=COMGAWETFGSZJZGC&lid=LSTCOMGAWETFGSZJZGCLMPEDF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_580&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGAWETFGSZJZGC.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
580,ASUS Asus Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-BQ522WS Laptop,"₹50,849",None,/asus-vivobook-15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-bq522ws-laptop/p/itm4d432f817e017?pid=COMGE9G7JCDZPJWS&lid=LSTCOMGE9G7JCDZPJWS2XXD6L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_581&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGE9G7JCDZPJWS.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
581,MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,"₹2,79,990",None,/msi-stealth-gs66-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-12ugs-038in-gaming-laptop/p/itm3ef3b4503cfdc?pid=COMGAE6BTCGGWENU&lid=LSTCOMGAE6BTCGGWENUWV4COK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_582&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGAE6BTCGGWENU.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
582,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GT...,"₹71,490",4.5,/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-3050-15-ec2145ax-gaming-laptop/p/itmbb28e8f26e4d1?pid=COMG92FXBNZSKYBD&lid=LSTCOMG92FXBNZSKYBDB8CIDK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_583&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMG92FXBNZSKYBD.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
583,DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,"₹77,234",4.4,/dell-5000-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1050-5577-gaming-laptop/p/itmf3s3fdwg8dd9t?pid=COMEU7JNSGXNZYGY&lid=LSTCOMEU7JNSGXNZYGY5UJWED&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_584&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMEU7JNSGXNZYGY.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
584,DELL Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,"₹1,01,700",5,/dell-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5515-gaming-laptop/p/itmd45802d35a14f?pid=COMGBHZB5AMUJ6DA&lid=LSTCOMGBHZB5AMUJ6DALV4IDZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_585&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGBHZB5AMUJ6DA.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
585,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1001TU Thin and Light Laptop,"₹68,300",4.4,/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv1001tu-thin-light-laptop/p/itmc20c712eaccc5?pid=COMG92FXNJEHP9PF&lid=LSTCOMG92FXNJEHP9PFQ3PUQ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_586&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMG92FXNJEHP9PF.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
586,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GT...,"₹58,990",None,/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2008ax-gaming-laptop/p/itm064ef0c9e0f91?pid=COMG9FSFSKCFHHK4&lid=LSTCOMG9FSFSKCFHHK4Y0ZHHB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_587&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMG9FSFSKCFHHK4.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
587,DELL XPS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) XPS 13 9305 Thin and Light Laptop,"₹1,13,090",None,/dell-xps-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-13-9305-thin-light-laptop/p/itm95be27098fd07?pid=COMG3FHBHHVQFVH8&lid=LSTCOMG3FHBHHVQFVH8UD1YOK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_588&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMG3FHBHHVQFVH8.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
588,Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim 3i Thi...,"₹36,988",4.4,/lenovo-ideapad-slim-3i-2021-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm894a4d9286828?pid=COMGAN8FKHJGBRYW&lid=LSTCOMGAN8FKHJGBRYW90AJ92&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_589&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGAN8FKHJGBRYW.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
589,MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,"₹1,00,190",4.3,/microsoft-surface-laptop-3-core-i5-10th-gen-8-gb-128-gb-ssd-windows-10-home-1867/p/itmee12aa04ef870?pid=COMFQFG9GJNTT67S&lid=LSTCOMFQFG9GJNTT67SGMMI5W&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_590&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFQFG9GJNTT67S.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
590,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14 ALC 05 Thin and L...,"₹59,990",4.5,/lenovo-ideapad-slim-5-ryzen-7-octa-core-5700u-8-gb-512-gb-ssd-windows-10-home-14-alc-05-thin-light-laptop/p/itm777e427fbb654?pid=COMG3TZGVGKNQRWN&lid=LSTCOMG3TZGVGKNQRWNZA6GJV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_591&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMG3TZGVGKNQRWN.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
591,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,81,990",None,/asus-rog-flow-z13-2022-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-120-hz-gz301ze-ld064ws-gaming-laptop/p/itm31d9ae53c4492?pid=COMGFYQZGYPZNPGS&lid=LSTCOMGFYQZGYPZNPGSF4XGMY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_592&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGFYQZGYPZNPGS.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
592,ASUS Commercial Series Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) P2451FA Business Laptop,"₹37,950",None,/asus-commercial-series-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-p2451fa-business-laptop/p/itm530c8f1a8ea09?pid=COMGCNV78ZPFMTG4&lid=LSTCOMGCNV78ZPFMTG4IPNDCT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_593&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGCNV78ZPFMTG4.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
593,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹3,21,990",None,/asus-rog-flow-z13-2022-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-60-hz-gz301ze-lc193ws-gaming-laptop/p/itm4691174b9c20d?pid=COMGFYQZMX5RCZFX&lid=LSTCOMGFYQZMX5RCZFXRUPNFH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_594&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGFYQZMX5RCZFX.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
594,acer Aspire 3 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home) A315-53-317G Laptop,"₹33,502",4,/acer-aspire-3-core-i3-8th-gen-4-gb-1-tb-hdd-windows-10-home-a315-53-317g-laptop/p/itmfbzzzxxjdg3fv?pid=COMFBZZNTRRSKPBH&lid=LSTCOMFBZZNTRRSKPBH4JA5EP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_595&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFBZZNTRRSKPBH.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
595,Lenovo IdeaPad Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,"₹47,498",4.1,/lenovo-ideapad-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmedd0dd3589a3e?pid=COMGBNFUYZQPHRQ8&lid=LSTCOMGBNFUYZQPHRQ8FWMXX6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_596&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGBNFUYZQPHRQ8.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
596,ASUS VivoBook Flip 14 (2022) Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) TM420UA-EC501TS 2 i...,"₹62,990",4.4,/asus-vivobook-flip-14-2022-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-tm420ua-ec501ts-2-1-laptop/p/itmc85bf0fd8ef36?pid=COMGF8KSCERA8GDT&lid=LSTCOMGF8KSCERA8GDT3YRLSO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_597&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGF8KSCERA8GDT.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
597,Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,"₹62,890",3.9,/vaio-se-series-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-np14v1in004p-thin-light-laptop/p/itmb243391b412c9?pid=COMFYHT7FZYTWEPV&lid=LSTCOMFYHT7FZYTWEPVO5BBOD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_598&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFYHT7FZYTWEPV.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
598,ASUS EeeBook 14 Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin and Light Lapto...,"₹31,990",4,/asus-eeebook-14-pentium-silver-8-gb-256-gb-ssd-windows-11-home-e410ka-bv103ws-thin-light-laptop/p/itmd033233d8bf9d?pid=COMGB6DZZZH3JW2H&lid=LSTCOMGB6DZZZH3JW2H4UTGF7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_599&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMGB6DZZZH3JW2H.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
599,ASUS VivoBook Ultra 14 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X413EA-EK302TS Thin and Li...,"₹41,990",4.3,/asus-vivobook-ultra-14-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-x413ea-ek302ts-thin-light-laptop/p/itm365080f683769?pid=COMFYFXFHERVAHTE&lid=LSTCOMFYFXFHERVAHTEZKZCHM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_600&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=a0c99111-7751-4f35-a1b0-3ee24d90da3a.COMFYFXFHERVAHTE.SEARCH&ppt=None&ppn=None&ssid=p1lgq7xd2o0000001656247846373&qH=312f91285e048e09
600,MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹59,990",4.5,/msi-gf63-thin-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-max-q-9scsr-1040in-gaming-laptop/p/itm5ca8ea2a1ce80?pid=COMFUR8XCVCMMVM2&lid=LSTCOMFUR8XCVCMMVM2FBE02J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_601&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=96dcffb5-3a00-4fa4-9b18-a1217d6b411f.COMFUR8XCVCMMVM2.SEARCH&ppt=None&ppn=None&ssid=rhags0wngg0000001656247847258&qH=312f91285e048e09
601,HP 14s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DR2016TU Thin and Light Laptop,"₹58,498",4.2,/hp-14s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14s-dr2016tu-thin-light-laptop/p/itmd3a25180a8ab4?pid=COMG26RVGAMPPUGS&lid=LSTCOMG26RVGAMPPUGSBRHNU9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_602&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=96dcffb5-3a00-4fa4-9b18-a1217d6b411f.COMG26RVGAMPPUGS.SEARCH&ppt=None&ppn=None&ssid=rhags0wngg0000001656247847258&qH=312f91285e048e09
